ref,text,translated,similarity_score,source_zip_file,language_pair,source_lang,target_lang,model,file_path,similarity_score_pct
Jesus and his disciples went to the town of Capernaum. Then on the next Sabbath he went into the synagogue and started teaching.,"Yesu mɔ‑rɛ mɔmɔ mɛ naa kpaa loo Kapɛɛniyon. Mɛ bo nno mɔ, mɔmɔ-gɛkɛ kyoolasɛ gɛ fo. Asa mɛ kpaa gyan mɔmɔ-gikyangbon dɔ, ne Yesu gi nyiile mɔmɔ Wurubuaarɛ ilaa nno.","Jesus saw two brothers, Simon called Peter and his brother Andrew. They were casting a net into the lake, for they were fishermen. At once they left their nets and followed Jesus.",0.51861405,output_23092025,acd-eng,acd,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_kimi-k2-instruct-0905.csv,51.861405000000005
"The field is the world, and the good seeds are the people who belong to the kingdom. The weeds are those who belong to the evil one,","Ndɔɔ mɔ ne n gyɛ gɛsinkpan. Awayu mɔ ne n gyɛ asa abono mɛ kya nyɛ ɔkyenaten Wurubuaarɛ gɛwuragyi dɔ mɔ, ne ifɛ mɔ, mɔ, ne n gyɛ asa abono mɛ bo Ɔbonsan, nyamesɛ nyɛnyɛn mɔ gikpen dɔ mɔ.","This world is not a place to settle. The journey of life is like a boat crossing to the other side of the river to reach Wurubuaarɛ’s dwelling place, and its beauty is like a boat heading to the Creator, where all living things will finally arrive.",0.33492145,output_23092025,acd-eng,acd,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_kimi-k2-instruct-0905.csv,33.492145
"The servants came and asked, “Sir, didn't you scatter good seed in your field? Where did these weeds come from?”","Nfono mɔ dɔɔbo mɔ adega mɔ mɛ baa taasɛ mɔ yɛɛ, ‘Ɔbelɛnsɛ, iŋ gyɛ awayu ne fo duu fo-ndɔɔ mɔ dɔ? Fonɛ dɔ ne ifɛ idɛ ɔnan i lii?’","The owner of the yam farm went and stood before him and said, ‘Ɔbelɛnsɛ, is it true that you have taken your own daughter to the farm? Is that what people say you have done?’",0.3868935,output_23092025,acd-eng,acd,eng,kimi-k2-instruct-0905,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_kimi-k2-instruct-0905.csv,38.68935
"His disciples said to him, “Look at all these people crowding around you! How can you ask who touched you?”","Mɔ-akasɛbo mɔ mɛ buu mɔ mɔ mɛ kisee taasɛ mɔ yɛɛ, “Ne aye asa kpatakperɛ abono a kya gɛnda de abara faa, i wonɛ so ne fo kya taasɛ yɛɛ ɔko gi yii fo?”",Translation not available,0.02149581,output_23092025-2,acd-eng,acd,eng,gpt-oss-120b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_gpt-oss-120b.csv,2.149581
Treat others as you want them to treat you. This is what the Law and the Prophets are all about. The Narrow Gate (Luke,"“Gɛnɔɔbono fɛ kya laarɛ fɛɛ asa mɛꞌ wɔra sa fɛye mɔ, fɛꞌ wɔra imɔ ɔnan kee sa asa. Mosisi nbara mɔ de Wurubuaarɛ ikalan atɔgɛbo mɔ ilaa nyiilesɛ mɔ gɛsɛ pɛwu ne.",Translation not available,-0.0031322725,output_23092025-2,acd-eng,acd,eng,gpt-oss-120b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_gpt-oss-120b.csv,-0.31322725
"“I will go and heal him,” Jesus replied.","Yesu gi kyule sa mɔ yɛɛ, “Nan kpaa kyɛ mɔ sa fo.”","Jesus said to them, “Do not be afraid.”",0.45930722,output_23092025-2,acd-eng,acd,eng,gpt-oss-120b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_gpt-oss-120b.csv,45.930722
He will send his angels to gather his chosen ones from all over the earth. A Lesson from a Fig Tree (Matthew,"Nan sun Wurubuaarɛ dɔ isɔɔ de mɛꞌ kpaa koola asa abono Wurubuaarɛ gi tɔɔsɛ lɛɛ yɛɛ mɛ laa nyɛ mɔ-gɛwuragyi dɔ akyenabi mɔ. Mɛ laa koola mɔmɔ lii gɛsinkpan gɛdɛ gɛten kamaasɛ.” Owi Ɔbono Kirisito Laa Kyu Ba Mɔ, Wurubuaarɛ Mɔ-Nkon Ne N Nyi","We, the people of Wurubuaarɛ, thank you for the kindness you have shown to the people of Wurubuaarɛ and we pray that you will continue to protect them. May the blessings of the Almighty be upon you all. The Lord Christ, our Father, blesses Wurubuaarɛ forever.",0.18128967,output_23092025-2,acd-eng,acd,eng,gpt-oss-120b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_gpt-oss-120b.csv,18.128967000000003
"Others grabbed the servants, then beat them up and killed them.","Ne ako, mɔ, mɛ keda wura mɔ adega mɔ daarɛ mɔɔ.",I cannot translate this text,0.03755055,output_23092025-2,acd-eng,acd,eng,gpt-oss-120b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_gpt-oss-120b.csv,3.755055
"His disciples said to him, “Look at all these people crowding around you! How can you ask who touched you?”","Mɔ-akasɛbo mɔ mɛ buu mɔ mɔ mɛ kisee taasɛ mɔ yɛɛ, “Ne aye asa kpatakperɛ abono a kya gɛnda de abara faa, i wonɛ so ne fo kya taasɛ yɛɛ ɔko gi yii fo?”",Translation not available,0.02149581,output_23092025,acd-eng,acd,eng,gpt-oss-120b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_gpt-oss-120b.csv,2.149581
Treat others as you want them to treat you. This is what the Law and the Prophets are all about. The Narrow Gate (Luke,"“Gɛnɔɔbono fɛ kya laarɛ fɛɛ asa mɛꞌ wɔra sa fɛye mɔ, fɛꞌ wɔra imɔ ɔnan kee sa asa. Mosisi nbara mɔ de Wurubuaarɛ ikalan atɔgɛbo mɔ ilaa nyiilesɛ mɔ gɛsɛ pɛwu ne.",Translation not available,-0.0031322725,output_23092025,acd-eng,acd,eng,gpt-oss-120b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_gpt-oss-120b.csv,-0.31322725
"“I will go and heal him,” Jesus replied.","Yesu gi kyule sa mɔ yɛɛ, “Nan kpaa kyɛ mɔ sa fo.”","Jesus said to them, “Do not be afraid.”",0.45930722,output_23092025,acd-eng,acd,eng,gpt-oss-120b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_gpt-oss-120b.csv,45.930722
He will send his angels to gather his chosen ones from all over the earth. A Lesson from a Fig Tree (Matthew,"Nan sun Wurubuaarɛ dɔ isɔɔ de mɛꞌ kpaa koola asa abono Wurubuaarɛ gi tɔɔsɛ lɛɛ yɛɛ mɛ laa nyɛ mɔ-gɛwuragyi dɔ akyenabi mɔ. Mɛ laa koola mɔmɔ lii gɛsinkpan gɛdɛ gɛten kamaasɛ.” Owi Ɔbono Kirisito Laa Kyu Ba Mɔ, Wurubuaarɛ Mɔ-Nkon Ne N Nyi","We, the people of Wurubuaarɛ, thank you for the kindness you have shown to the people of Wurubuaarɛ and we pray that you will continue to protect them. May the blessings of the Almighty be upon you all. The Lord Christ, our Father, blesses Wurubuaarɛ forever.",0.18128967,output_23092025,acd-eng,acd,eng,gpt-oss-120b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_gpt-oss-120b.csv,18.128967000000003
"Others grabbed the servants, then beat them up and killed them.","Ne ako, mɔ, mɛ keda wura mɔ adega mɔ daarɛ mɔɔ.",I cannot translate this text,0.03755055,output_23092025,acd-eng,acd,eng,gpt-oss-120b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_gpt-oss-120b.csv,3.755055
"If you are on the roof of your house, don't go inside to get anything.","Fo ɔbono fo bo nŋmaŋman gɛnen owi ɔbono mɔ, selɛ. Gɛŋ sa foꞌ kii gɛmara abɛɛ foꞌ loo obu dɔ yɛɛ fo laa kpaa puru ilaa iko.","The best of the people are those who, because they know the way to achieve success, must work hard and remain determined.",0.06838477,output_23092025-2,acd-eng,acd,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_qwen3-32b.csv,6.838477
"“Here is my chosen servant! I love him, and he pleases me. I will give him my Spirit, and he will bring justice to the nations.","“Fɛꞌ kerɛ ɔbono nɛ lɛɛ gibaa yii yɛɛ ɔꞌ wɔra me-gɛsun mɔ. Mɔ-ilaa i bo me-gisen dɔ; ɔ tansi ɔ kya gyi me-ginsi. Nan yɛgɛ me-Oduduu mɔ ɔꞌ kyena mɔ dɔ, de ɔꞌ tɔgɛ sa gɛsinkpan so asa kpɛi-kpɛi yɛɛ nan gyi mɔmɔ pɛwu nbɛlɛ gɛsintin ɔkpa so.","He is a man who is not afraid of anything, and he is the one called the hunter of the forest. He is the one who kills the lion; he is the one who cuts the elephant's tusk. He is the one called Oduduwa, the one who is the king, and he is the one who brings people together so that they can live in peace and harmony.",0.4542637,output_23092025-2,acd-eng,acd,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_qwen3-32b.csv,45.42637
"It is like what happens when a man goes away for a while and places his servants in charge of everything. He tells each of them what to do, and he orders the guard to keep alert.","“I laa wɔra fɛɛ gikpalɛ gibono nan baa da faa. Ɔbelɛnsɛ ɔko ne n kyena, ɔ kya laarɛ oꞌ kpe ɔkpa. Gɛkaabono ɔ laa koso gɛwi mɔ, o kyu mɔ-gɛsun wɔra mɔ-adega abaa dɔ, mɔmɔ ɔkamaasɛ mɔ‑rɛ mɔ-lɛɛ gɛsun wɔrasɛ. Ɔ tɔgɛ sa ɔbono ɔ tɛ ɔ kya dii mɔ-gɛbunono mɔ yɛɛ ɔ kya kyon faa, ɔꞌ kerɛ dɔɔdan; ɔ mɛŋꞌ sa ɔꞌ dɛ ginsi gidɛ.”","“I will do well to speak about this gossip now. He/She will carry the burden of my eyes, cutting off his/her head. Gɛkaabono will go to the market with the goods, buy the goods to set their price, then sell them at that price. He/She will take the people and say, he/she will carry my burdens and my words well, he/she will speak the truth; then he/she will go to the people of the earth.”",0.27725855,output_23092025-2,acd-eng,acd,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_qwen3-32b.csv,27.725855
I was frightened and went out and hid your money in the ground. Here is every single coin!”,"Imɔso nɛ selɛ fo gifuu, ne nɛ kyu fo-sika kɔkɔɔ mɔ kyu kpaa ŋara ɔbɔ dɔ. Kerɛ, fo-sika kɔkɔɔ mɔ ne.’","Imɔso and you exchange gifts, and with your hands, you take care of the children here. Therefore, with your hands, you are here.",0.22625288,output_23092025-2,acd-eng,acd,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_qwen3-32b.csv,22.625287999999998
"John also told the people, “Someone more powerful is going to come. And I am not good enough even to stoop down and untie his sandals.","Gyɔn ilaa tɔgɛsɛ dɔ mɔ, ɔ kya tɔgɛ ɔ kya sa asa yɛɛ, “Me-gɛmara mɔ, ɔko laa ba. Ɔ don me ilaa kamaasɛ dɔ. Fɛɛ nꞌ ba gɛsɛ de nꞌ kyu mɔ-ayaawolɛ tolɛ mɔ-ayaa dɔ sa mɔ gbaa mɔ, meŋ fo.","Gyɔn, the speaker, said, ""I am tired, he went away. He told me and my people to gather. But my people say that until my ancestors and descendants take me, I am not going.""",0.42428353,output_23092025-2,acd-eng,acd,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_qwen3-32b.csv,42.428353
"If you are on the roof of your house, don't go inside to get anything.","Fo ɔbono fo bo nŋmaŋman gɛnen owi ɔbono mɔ, selɛ. Gɛŋ sa foꞌ kii gɛmara abɛɛ foꞌ loo obu dɔ yɛɛ fo laa kpaa puru ilaa iko.","The best of the people are those who, because they know the way to achieve success, must work hard and remain determined.",0.06838477,output_23092025,acd-eng,acd,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_qwen3-32b.csv,6.838477
"“Here is my chosen servant! I love him, and he pleases me. I will give him my Spirit, and he will bring justice to the nations.","“Fɛꞌ kerɛ ɔbono nɛ lɛɛ gibaa yii yɛɛ ɔꞌ wɔra me-gɛsun mɔ. Mɔ-ilaa i bo me-gisen dɔ; ɔ tansi ɔ kya gyi me-ginsi. Nan yɛgɛ me-Oduduu mɔ ɔꞌ kyena mɔ dɔ, de ɔꞌ tɔgɛ sa gɛsinkpan so asa kpɛi-kpɛi yɛɛ nan gyi mɔmɔ pɛwu nbɛlɛ gɛsintin ɔkpa so.","He is a man who is not afraid of anything, and he is the one called the hunter of the forest. He is the one who kills the lion; he is the one who cuts the elephant's tusk. He is the one called Oduduwa, the one who is the king, and he is the one who brings people together so that they can live in peace and harmony.",0.4542637,output_23092025,acd-eng,acd,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_qwen3-32b.csv,45.42637
"It is like what happens when a man goes away for a while and places his servants in charge of everything. He tells each of them what to do, and he orders the guard to keep alert.","“I laa wɔra fɛɛ gikpalɛ gibono nan baa da faa. Ɔbelɛnsɛ ɔko ne n kyena, ɔ kya laarɛ oꞌ kpe ɔkpa. Gɛkaabono ɔ laa koso gɛwi mɔ, o kyu mɔ-gɛsun wɔra mɔ-adega abaa dɔ, mɔmɔ ɔkamaasɛ mɔ‑rɛ mɔ-lɛɛ gɛsun wɔrasɛ. Ɔ tɔgɛ sa ɔbono ɔ tɛ ɔ kya dii mɔ-gɛbunono mɔ yɛɛ ɔ kya kyon faa, ɔꞌ kerɛ dɔɔdan; ɔ mɛŋꞌ sa ɔꞌ dɛ ginsi gidɛ.”","“I will do well to speak about this gossip now. He/She will carry the burden of my eyes, cutting off his/her head. Gɛkaabono will go to the market with the goods, buy the goods to set their price, then sell them at that price. He/She will take the people and say, he/she will carry my burdens and my words well, he/she will speak the truth; then he/she will go to the people of the earth.”",0.27725855,output_23092025,acd-eng,acd,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_qwen3-32b.csv,27.725855
I was frightened and went out and hid your money in the ground. Here is every single coin!”,"Imɔso nɛ selɛ fo gifuu, ne nɛ kyu fo-sika kɔkɔɔ mɔ kyu kpaa ŋara ɔbɔ dɔ. Kerɛ, fo-sika kɔkɔɔ mɔ ne.’","Imɔso and you exchange gifts, and with your hands, you take care of the children here. Therefore, with your hands, you are here.",0.22625288,output_23092025,acd-eng,acd,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_qwen3-32b.csv,22.625287999999998
"John also told the people, “Someone more powerful is going to come. And I am not good enough even to stoop down and untie his sandals.","Gyɔn ilaa tɔgɛsɛ dɔ mɔ, ɔ kya tɔgɛ ɔ kya sa asa yɛɛ, “Me-gɛmara mɔ, ɔko laa ba. Ɔ don me ilaa kamaasɛ dɔ. Fɛɛ nꞌ ba gɛsɛ de nꞌ kyu mɔ-ayaawolɛ tolɛ mɔ-ayaa dɔ sa mɔ gbaa mɔ, meŋ fo.","Gyɔn, the speaker, said, ""I am tired, he went away. He told me and my people to gather. But my people say that until my ancestors and descendants take me, I am not going.""",0.42428353,output_23092025,acd-eng,acd,eng,qwen3-32b,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_qwen3-32b.csv,42.428353
"One of the teachers of the Law of Moses came up while Jesus and the Sadducees were arguing. When he heard Jesus give a good answer, he asked him, “What is the most important commandment?”","Mɛ yelɛ mɛ kya sɔɔ akyɔɔlɛ gɛnen mɔ, Gyuda awura nbara ɔŋmarasɛbo ɔko gi ba ɔ kya nu mɔmɔ asɛ. O nu ibono Yesu gi lɛɛ gɛnɔ kanpɛ mɔ, mɔ kee gi taasɛ Yesu yɛɛ, “Wurubuaarɛ nbara mɔ dɔ pɛwu mɔ, nmɔ ne n tansi gi tiri don nsɛnsɛ?”","I was speaking with my friend the other day, Gyuda told me that there was a war going on in a certain village. He said that the people from that village came to him and said that they had seen Jesus in a dream, and they asked Jesus, “Why are you delaying, why are you not coming to help us?”",0.34173125,output_23092025-2,acd-eng,acd,eng,llama-4-maverick-17b-128e-instruct,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_llama-4-maverick-17b-128e-instruct.csv,34.173125
"Jesus left and went to the region near the town of Tyre, where he stayed in someone's home. He did not want people to know he was there, but they found out anyway.","Yesu gi koso lii nno kyon kpe gɛsinkpan gɛko so, gɛ sindi Taya [de Sidon isowolɛ]. Ɔ fo nno mɔ, ɔ kpaa loo gɛten gɛko dɔ. Ɔŋ kya laarɛ de ɔko oꞌ wu mɔ. Ɔŋ bo ŋara dɔ so mɔ, imɔ pɛwu i wɔra giyan.","He was going to a village, and on his way, a woman whose name was Taya [of Sidon",0.33538365,output_23092025-2,acd-eng,acd,eng,llama-4-maverick-17b-128e-instruct,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_llama-4-maverick-17b-128e-instruct.csv,33.538365
So don't be afraid! You are worth much more than many sparrows. Telling Others about Christ (Luke,Imɔso fɛ mɛŋ sa fɛꞌ selɛ gifuu. Fɛ tiri sa Wurubuaarɛ gikyɔ don gɛnen abonbuɛ abono gikpadɔ gifonɛɛ-gifonɛɛ.,He wants to eat some rice with peanut sauce. He is going to Wurubuaarɛ market to buy some onions and peppers to add to the rice.,0.09393595,output_23092025-2,acd-eng,acd,eng,llama-4-maverick-17b-128e-instruct,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_llama-4-maverick-17b-128e-instruct.csv,9.393595000000001
"I promise you God in heaven will allow whatever you allow on earth, but God will not allow anything you don't allow.","“Gɛsintin ne nꞌ kya tɔgɛ fɛye faa, ilaa ibono fɛŋ sa ɔkpa gɛsinkpan so mɔ, Wurubuaarɛ ɔbono ɔ bo soso mɔ kee maŋ sa ɔkpa; ne ibono fɛ sa ɔkpa gɛsinkpan so mɔ, Wurubuaarɛ ɔbono ɔ bo soso mɔ kee gi sa ɔkpa.","When you want to make a good fire, you must first make a good fire starter; a good fire starter makes a good fire that burns well, a good fire makes a good charcoal that burns well.",0.0473881,output_23092025-2,acd-eng,acd,eng,llama-4-maverick-17b-128e-instruct,/home/owusus/Documents/GitHub/nsanku/output_combined/acd-eng/acd-eng_llama-4-maverick-17b-128e-instruct.csv,4.73881
