verse_number,english_verse,translation_verse
4,The children of the supernatural beings who had married these women became famous heroes and warriors. They were called Nephilim and lived on the earth at that time and even later.,Zuɣusaa niriba maa ni daa kpuɣi ninsalinim’ bipuɣinsi dɔɣi bihi saha shɛli mini di saha maa nyaaŋa ka tiyaawumyanim’ daa piligi be dunia ŋɔ ni. Bɛna n-daa nyɛ bɛn mali kpiɔŋ kurimbuni maa ha ni bɛn mali yuya.
5,The Lord saw how bad the people on earth were and that everything they thought and planned was evil.,"Ka Yawɛ daa ti nya ka ninsalinim’ ninvuɣ’ biɛtali galisi pam dunia ŋɔ ni, ka bɛ suhuri ni tɛha zaa kul nyɛla din bie sahakam."
7,"and he said, “I'm going to destroy every person on earth! I'll even wipe out animals, birds, and reptiles. I'm sorry I ever made them.”","Dinzuɣu ka Yawɛ daa yɛli, “N ni kpihim ninsal’ shɛba n ni daa nam niŋ dunia ŋɔ ni zaŋ tabili biŋkɔbiri mini biŋgbamda ni noonsi birili, dama di niŋ ma yoli pam n ni daa nam ba maa zuɣu.”"
8,"But the Lord was pleased with Noah,",Amaa Nuhu kɔŋko ka Yawɛ nini daa naɣ’ kul tiɣi. Nuhu mali ŋariŋ
9,and this is the story about him. Noah was the only person who lived right and obeyed God.,"Nuhu zuliya m-bɔŋɔ: Nuhu daa nyɛla wuntizɔra ŋun jɛmdi Naawuni, ka ka galimi o ʒiɛman’ ni."
10,"He had three sons: Shem, Ham, and Japheth.","Nuhu daa malila bidibis’ ata, bɛ yuya n-daa booni Shɛm mini Ham ni Jafɛt."
14,Get some good lumber and build a boat. Put rooms in it and cover it with tar inside and out.,"Bom’ sipirɛs dari din mali kpiɔŋ mali ŋariŋ, ka niŋ duri niŋ di ni, ka bo diɣiri n-tabilitabili di puuni mini di nyaaŋa."
22,Noah did everything God told him to do.,Ka Nuhu daa niŋ Naawuni ni yɛl’ o ni o niŋ shɛm maa zaa.
17,I'm going to send a flood that will destroy everything that breathes! Nothing will be left alive.,"Dama nyama, n ni chɛ ka kokpɛɣu kpe dunia ŋɔ ni n-di vuhirigu kam zaa ŋun mali nyɛvili be dunia ŋɔ ni, ka binshɛɣukam zaa din be dunia ŋɔ ni kpi."
18,"But I solemnly promise that you, your wife, your sons, and your daughters-in-law will be kept safe in the boat.",Amaa nyini ka n naɣ’ ni lo alikauli. Zaŋm’ a paɣ’ min’ a bidibisi ni bɛ paɣiba n-kpe ŋariŋ maa ni.
20,"Take into the boat with you a male and a female of every kind of animal and bird, as well as a male and a female of every reptile. I don't want them to be destroyed.","Piimi noonsi balibu kam zaa, ka pii biŋkɔbiri balibu kam zaa, ka pii biŋgbamda balibu kam zaa. Bɛ zaa bɛba ayiyi ni kpe a sanna din ni chɛ ka bɛ ku kpi."
21,Store up enough food both for yourself and for them.,"Zaŋm’ bindira balibu kam gba n-niŋ ŋariŋ maa ni, ka di ti nyɛ a mini ba bindirigu.”"
1,"The Lord told Noah: Take your whole family with you into the boat, because you are the only one on this earth who pleases me.","Di saha maa ka Yawɛ daa yɛli Nuhu, “A min’ a malibu zaa kpɛm’ ŋariŋ maa ni, dama n nyaya ka nyini n-nyɛ wuntizɔra n sani ʒiɛmani ŋɔ ni."
2,Take seven pairs of every kind of animal that can be used for sacrifice and one pair of all others.,"Zaŋm’ biŋkɔb’ shɛb’ bɛn be kasi la zaɣ’ lɔri ayopɔin mini zaɣ’ nyama ayopɔin, ka zaŋ biŋkɔb’ shɛb’ bɛn bi be kasi la zaɣ’ lɔɣu mini zaɣ’ nyaŋ,"
3,Also take seven pairs of every kind of bird with you. Do this so there will always be animals and birds on the earth.,ka zaŋ noonsi gba zaɣ’ lɔri ayopɔin mini zaɣ’ nyama ayopɔin niŋ ŋariŋ maa ni n-gbib’ ba ka bɛ birili ku kpihim dunia ŋɔ ni.
9,He obeyed God and took a male and a female of each kind of animal and bird into the boat with him.,daa kpe ŋariŋ maa ni m-pahi Nuhu zuɣu kaman Naawuni ni daa pun yɛli Nuhu shɛm.
10,Seven days later a flood began to cover the earth.,Daba ayopɔin nyaaŋa ka kokpɛɣu daa kpe m-pali dunia ŋɔ.
12,"The water under the earth started gushing out everywhere, the sky opened like windows, and rain poured down for",Ka saa daa luna m-mi wuntaŋ’ ni mini yuŋ biɛɣ’ pihinahi.
13,"On that day Noah and his wife went into the boat with their three sons, Shem, Ham, and Japheth, and their wives.",Dindali maa ka Nuhu min’ o paɣa ni o bidibisi bɛn yuya daa booni Shɛm mini Ham ni Jafɛt ni o bidibisi maa paɣiba ata la daa kpe ŋariŋ maa ni.
15,"Noah took a male and a female of every living creature with him,",Ka binnɛma balibu kam zaa bɛba ayiyi bɛn mali nyɛvili daa kpe ŋariŋ maa ni m-pahi Nuhu zuɣu.
16,"just as God had told him to do. And when they were all in the boat, the Lord closed the door.",Ka binnɛma balibu kam zaa zaɣ’ lɔɣu mini zaɣ’ nyaŋ daa kpe ŋariŋ maa ni kaman Yawɛ ni daa pun yɛli Nuhu shɛm; ka Naawuni daa yo Nuhu niŋ ŋariŋ maa ni.
20,"Finally, the mighty flood was so deep that even the highest mountain peaks were about seven meters below the surface of the water.","Ka kom maa daa zooi lim zoya maa, ka di ziliŋ daa nyɛ mita ayopɔin zoya maa zuɣu."
24,"A hundred fifty days later, the water started going down.",Ka kom maa daa kul be lala dunia ŋɔ ni hal ti paai biɛɣ’ kɔbiga ni pihinu.
1,"God did not forget about Noah and the animals with him in the boat. So God made a wind blow, and the water started going down.","Amaa Naawuni daa bi tam Nuhu mini mɔɣu ni biŋkɔbiri ni yiŋ’ biŋkɔbiri bɛn zaa daa be o sani ŋariŋ maa ni la yɛla. Ka Naawuni daa chɛ ka pɔhim ʒiɛna, ka kom maa daa gbaai nyuubu."
2,"God stopped up the places where the water had been gushing out from under the earth. He also closed up the sky, and the rain stopped.","Ka tiŋgban’ ni kɔbil’ nina mini sagbana ni kɔsoya daa ŋari; ka saa chɛ mibu,"
4,"Then on the seventeenth day of the seventh month of the year, the boat came to rest somewhere in the Ararat mountains.","Gol’ so ŋun pahir’ ayopɔin biɛɣ’ pinaayopɔin dali, ka ŋariŋ maa daa kana ti tam Ararat Zoli zuɣu."
5,"The water kept going down, and the mountain tops could be seen on the first day of the tenth month.","Ka kom maa daa kul gbaai nyuubu zaŋ hal ti paai gol’ so ŋun pahiri pia dahin yini dali, ka zoya zuɣusaa daa nyili."
7,"Forty days later Noah opened a window to send out a raven, but it kept flying around until the water had dried up.","ka chɛ ka kahiŋkɔɣu doli nimaani yi. Kahiŋkɔɣu maa ni daa yiɣi yi, o daa kul yiɣirimi gindi hal ka kom maa ti nyuui."
8,"Noah wanted to find out if the water had gone down, so he sent out a dove.","Di nyaaŋa ka o daa ti chɛ ka ŋmani yiɣi yi ni o nyaa kom maa nyuuya,"
9,"Deep water was still everywhere, and when the dove could not find a place to land, it flew back to the boat. Then Noah held out his hand and helped it back in.","amaa ka ŋmani maa daa yiɣi chaŋ ti bi nya o ni yɛn tam binshɛli zuɣu, dama kom maa daa na kul tɛlila tiŋgbani luɣilikam zaa. Ka o daa lab’ o sani ŋariŋ maa ni, ka o ti zaŋ o nuu tiri takɔro maa ni n-gbaag’ o kpɛh’ o sani ŋariŋ maa ni."
10,Seven days later Noah sent the dove out again.,"Ka Nuhu daa guhi daba ayopɔin, ka lan chɛ ka ŋmani maa yi ŋariŋ maa ni chaŋ."
11,"It returned in the evening, holding in its beak a green leaf from an olive tree. Noah knew the water was finally going down.",Zaŋ chaŋ zaawuni ha ka ŋmani maa daa ŋmaai olivi tia vamahili n-gbab’ o noli lab’ o sanna ŋariŋ maa ni; ka Nuhu daa baŋ ni kom maa yipa nyuuya tiŋgban’ ni.
12,"He waited seven more days before sending the dove out again, and this time it did not return.","Ka o daa lan guhi daba ayopɔin pahi, ka lan chɛ ka ŋmani maa yi n-chaŋ yaha, dindina, ka ŋmani maa daa bi lan labina."
14,"By the twenty-seventh day of the second month, the earth was completely dry.","Zaŋ chaŋ gol’ so ŋun pahir’ ayi biɛɣ’ pisinaayopɔin dali, ka tiŋgbani daa kuui zaa."
15,"God said to Noah,","Ka Naawuni daa yɛli Nuhu,"
16,"“You, your wife, your sons, and your daughters-in-law may now leave the boat.",“A min’ a paɣa ni a bidibisi la ni bɛ paɣiba yim’ ŋariŋ maa ni na.
17,"Let out the birds, animals, and reptiles, so they can mate and live all over the earth.”","Zaŋmiya binnɛma balibu kam bɛn nyɛ noonsi mini biŋkɔbiri ni binnɛma bɛn zaa gbamdi tiŋa n-yina, ka bɛ ti dɔɣi pam nab’ pali dunia ŋɔ.”"
18,"After Noah and his family had left the boat,",Ka Nuhu min’ o paɣa ni o bidibisi ni bɛ paɣiba maa daa yi ŋariŋ maa ni na.
20,Noah built an altar where he could offer sacrifices to the Lord. Then he offered on the altar one of each kind of animal and bird that could be used for a sacrifice.,"Ka Nuhu daa me sara maligu bimbini zali Yawɛ, ka zaŋ biŋkɔb’ shɛb’ bɛn be kasi balibu kam mini noon’ shɛb’ bɛn be kasi balibu kam mali sara shɛli bɛ ni zaŋdi nyɔri buɣim la sara maligu bimbini maa zuɣu."
21,"The smell of the burning offering pleased the Lord, and he said: Never again will I punish the earth for the sinful things its people do. All of them have evil thoughts from the time they are young, but I will never destroy everything that breathes, as I did this time.","Ka Yawɛ daa wum di ʒiɛɣu, ka di tiɣ’ o nini ka o yɛl’ o suhu ni, “N ku lan yɛli noli niŋ tiŋgban’ ni ninsal’ zuɣu, dama ninsal’ suhu ni tɛha pun nyɛla tɛhi’ biɛri o bilim ni; ka m mi ku lan ku binnɛma zaa kaman n ni niŋ shɛm ŋɔ."
22,"As long as the earth remains, there will be planting and harvest, cold and heat; winter and summer, day and night.","Dunia ŋɔ ni na be ŋɔ, biribu saha mini chɛbu saha ni maasim saha ni tulim saha ni shɛɣu saha ni kikaa saha ni wuntaŋ’ ni mini yuŋ kul ni beni.”"
1,"God said to Noah and his sons: I am giving you my blessing. Have a lot of children and grandchildren, so people will live everywhere on this earth.","Ka Naawuni daa niŋ alibarika niŋ Nuhu min’ o bidibisi la ni ka yɛli ba, “Dɔɣimiya n-nab’ pali dunia ŋɔ."
2,"All animals, birds, reptiles, and fish will be afraid of you. I have placed them under your control,",Biŋkɔbiri balibu kam bɛn be dunia ŋɔ ni mini noonsi ni binnɛma bɛn gbamdi tiŋa ni zahim bɛn be teeku ni zaa ni zɔri ya. N zaŋ bɛ zaa niŋ yi nuu ni.
3,"and I have given them to you for food. From now on, you may eat them, as well as the green plants that you have always eaten.",Dimiya binnɛɔŋ kam. N ni zaŋ ʒiɛvari tin ya shɛm lala ka n zaŋ binshɛɣukam zaa tin ya.
4,"But life is in the blood, and you must not eat any meat that still has blood in it.",Lee miriya ka yi ŋubi nimdi din ʒim bi yi di ni viɛnyɛliŋga.
7,"I want you and your descendants to have many children, so people will live everywhere on earth.","“Yi mi dɔɣimiya bihi pam, ka bɛ nabi pali dunia ŋɔ.”"
8,"Again, God said to Noah and his sons:","Di nyaaŋa ka Naawuni daa yɛli Nuhu min’ o bidibisi maa,"
11,I promise every living creature that the earth and those living on it will never again be destroyed by a flood.,"N lɔn ya alikauli ni n ku lan chɛ ka kom di binnɛma zaa, ka m mi ku lan chɛ ka kom di dunia ŋɔ yaha.”"
13,The rainbow that I have put in the sky will be my sign to you and to every living creature on earth. It will remind you that I will keep this promise forever.,N zaŋla sagani ŋɔ niŋ sagbana ni ni di nyɛ n ni lo dunia ŋɔ alikauli shɛli maa shihirili.
14,"When I send clouds over the earth, and a rainbow appears in the sky,","N yi ti chɛ ka sagbana zibigi ka sagani booi sagbana maa ni,"
15,I will remember my promise to you and to all other living creatures. Never again will I let floodwaters destroy all life.,n ni teei n ni lo yi mini binnɛma zaa alikauli shɛli maa yɛla; ka kom mi ku lan niŋ kokpɛɣu n-di binshɛɣukam zaa.
16,"When I see the rainbow in the sky, I will always remember the promise that I have made to every living creature.","Saha shɛlikam n yi ti nya sagani sagbana ni, n ni teei alikauli shɛli din be man’ Yawɛ mini dunia ŋɔ binnɛma zaa sunsuuni, ka nyɛ din ku yiɣisi la yɛla.”"
17,The rainbow will be the sign of that solemn promise. Noah and His Family,"Yawɛ daa lan yɛli Nuhu, “Alikauli shɛli din be m mini dunia ŋɔ binnɛma zaa sunsuuni la shihirili m-bala.” Nuhu min’ o bidibisi"
18,"Noah and his sons, Shem, Ham, and Japheth, left the boat. Ham later had a son named Canaan.",Nuhu bidibisi bɛn daa yi ŋariŋ maa ni na n-daa nyɛ: Shɛm mini Ham ni Jafɛt. Ham daa nyɛla Keenan ba.
19,All people on earth are descendants of Noah's three sons.,Nuhu bidibis’ ata maa zuliya m-pali dunia ŋɔ zaa ŋɔ.
20,Noah farmed the land and was the first to plant a vineyard.,"Nuhu daa nyɛla pukpara, ŋuna n-daa nyɛ ŋun tuui biri wain tihi. O daa birila wain tihi."
21,One day he got drunk and was lying naked in his tent.,Ka o daa ti nyu tihi maa wain kuli n-do o zaɣim o suɣili ni.
22,"Ham entered the tent and saw him naked, then went back outside and told his brothers.","Ka Ham ŋun daa nyɛ Keenan ba la daa nya o ba ni do o zaɣim maa, ka yi samban’ ni nti yɛl’ o mabih’ ayi la."
23,"Shem and Japheth put a robe over their shoulders and walked backwards into the tent. Without looking at their father, they placed it over his body.","Ka Shɛm mini Jafɛt daa kpuɣi kparibu m-pa bɛ bɔɣusapima zuɣu n-tirisi bɛ nyaaŋa kpe nti zaŋ li pa bɛ ba zuɣu, ka bi nya bɛ ba zaɣim."
24,"When Noah sobered up and learned what his youngest son had done,","Nuhu nini ni daa ti neei, ka bɛ yɛl’ o o bidibiga ŋun nyɛ biasani maa ni niŋ o shɛm."
25,"he said, “I now put a curse on Canaan! He will be the lowest slave of his brothers.","Ka o yɛli, “N yɛli noli ti Keenan. O ni nyɛla o biɛyanim’ dabili.”"
26,I ask the Lord my God to bless Shem and make Canaan his slave.,"O daa lan yɛli, “Yawɛ ŋun nyɛ n Naawuni ŋɔ niŋm’ alibarika niŋ Shɛm ni; ka chɛ ka Keenan nyɛ o dabili."
27,I pray God will give Japheth more and more land and let him take over the territory of Shem. May Canaan be his slave.”,Naawuni chɛ ka Jafɛt tɔŋ! Naawuni chɛ ka o zuliya mini Shɛm zuliya laɣim be; ka chɛ ka Keenan nyɛ o dabili.”
29,and died at the age of,"Nuhu daa niŋla yuun’ kɔbisiwɛi ni pihinu, ka naanyi yi dunia yili."
1,"After the flood Shem, Ham, and Japheth had many descendants. The Descendants of Japheth","Nuhu bidibisi, bɛn yuya daa booni Shɛm mini Ham ni Jafɛt la zuliya m-bɔŋɔ. Kom ni daa di dunia maa nyaaŋa, ka bɛ daa dɔɣi bidibisi."
5,"Japheth's descendants had their own languages, tribes, and land. They were Gomer, Magog, Madai, Javan, Tubal, Meshech, and Tiras. Gomer was the ancestor of Ashkenaz, Riphath, and Togarmah. Javan was the ancestor of Elishah, Tarshish, Kittim, and Dodanim, who settled along the coast. The Descendants of Ham","Bɛmbɔŋɔ zuliya n-daa nyɛ ninvuɣ’ shɛb’ bɛn ʒini baɣili teeku. Bɛna n-nyɛ Jafɛt zuliya bɛn daa be bɛmaŋmaŋ’ tinsi ni, ka mali bɛmaŋmaŋ’ zuliyazuliya yɛtɔɣ’ kɔŋkɔba bɛ tiŋgban’ ni."
32,This completes the list of Noah's descendants. After the flood their descendants became nations and spread all over the world.,"Nuhu bidibisi maa zuliya mini bɛ dɔɣirikpamba yɛla m-bala. Bɛ ni ka zuliya kam yina n-nab’ pali dunia ŋɔ zaa, kom ni daa di dunia maa nyaaŋa."
2,"but after some of them moved from the east and settled in Babylonia,",Ka niriba daa ti yiɣisi wulimpuhili polo n-chaŋchaŋ ti paai Shiina tiŋgbɔŋ ni bɔpiɛligu ni n-kpalim ʒini nimaani.
4,"they said: Let's build a city with a tower that reaches to the sky! We'll use hard bricks and tar instead of stone and mortar. We'll become famous, and we won't be scattered all over the world.","Ka bɛ daa yɛl’ taba, “Kamiyana ka ti me timaŋmaŋ’ tiŋa, ka me pii tam di zuɣu ka di du hal ka di zuɣusaa ti tɔri sagbana n-zali yuli, dama di yi pa lala, ti ni ti wurim gili dunia ŋɔ zaa.”"
5,"But when the Lord came down to look at the city and the tower,",Ka Yawɛ daa kana ni o ti nya ninsalinim’ ni me tin’ shɛli ka me pii tam di zuɣu maa.
6,he said: These people are working together because they all speak the same language. This is just the beginning. Soon they will be able to do anything they want.,"Ka Yawɛ daa yɛli, “Nyama, bɛ ni nyɛ zuliya yini ka mali zuliya yɛtɔɣ’ yini maa zuɣu ka bɛ tumdi lala maa, ka bɛ ni lo ni bɛ niŋ shɛm piligu n-na bɔŋɔ; ka binshɛli kani ka bɛ ni bɔri ni bɛ niŋ li ka di ku nani."
7,"Let's go down and confuse them! We'll make them speak different languages, and they won't be able to understand each other.","Chɛliya ka ti chaŋ bɛ sani nti chɛ ka bɛ yɛtɔɣa woli taba, ka di chɛ ka bɛ ku lan tooi wum tab’ yɛtɔɣa.”"
9,"So the people had to stop building the city, because the Lord confused their language and scattered them all over the earth. That's how the city of Babel got its name. The Descendants of Shem","Ka bɛ daa boli nimaani yuli Babɛl, dama nimaani ka Yawɛ daa chɛ ka bɛ yɛtɔɣa woligiwoligi; nimaani ka o daa lan wurim ba kpɛhi dunia ŋɔ luɣ’ shɛlikam zaa. Shɛm daŋ niriba ("
13,Arpachshad had more children and died at the age of,"Aripakishad ni daa dɔɣi Shɛla maa nyaaŋa, o daa niŋla yuun’ kɔbisinahinaata. O daa lan dɔɣi bidibisi mini bipuɣinsi pahi."
