verse_number,english_verse,translation_verse
5,The Lord saw how bad the people on earth were and that everything they thought and planned was evil.,"Korowii aa baa na ɡɛ nɛwɛnyina nyubinikpeɡ aa kana kohona harɛ nɔ ta dɛ dɔ liichɔɡa ɡbosoroo tɔpere bɛlbwa la,"
7,"and he said, “I'm going to destroy every person on earth! I'll even wipe out animals, birds, and reptiles. I'm sorry I ever made them.”","“Mɛɛ chɔɡ nɛwɛnyina maa taa bwaa, ne ola ne jumbii ne kwaa aa dɛ tuuɡi tea ta ne anɔ la aa dɛ huuh bwa, dɛkalkɛ a dɛ we n nɛɛ kɛ maa taa.”"
8,"But the Lord was pleased with Noah,",Kɛ Korowii sie lɛ Nowa te nɛ. Nowa wa
9,and this is the story about him. Noah was the only person who lived right and obeyed God.,"Kenii Nowa bwara waa do. Waa ira ɡɛ saŋ la, dɛ o ɡboo ɛ nomɛl o wa aa toɡra, wechɔɡa bɛlbwa aa wola toole o nɛ. Anomanta, o ne Korowii kpɔ darame."
14,Get some good lumber and build a boat. Put rooms in it and cover it with tar inside and out.,"Anomanta, Nowa, ka nyin daa waa kpeɡa, dɛ́ kwaa dakajen waa won nee sie vala kɛŋɔ ɡbera, ásɛ dɛ bɔne o bini kɛŋɔ deene, ásɛ dɛ kpɔ kootal maa o bini ne o habɔɔ bwa."
22,Noah did everything God told him to do.,Nowa ɡe ɛ komɛlbwa Korowii aa doo ŋɔ o ɛ la bwa.
17,I'm going to send a flood that will destroy everything that breathes! Nothing will be left alive.,"N dɛ ba ɡela nee su dɛ́ tɔ harɛ nɔ bobɛlbwa, ásɛ dɛ chɔɡ n kontaala bwa. Komɛlbwa waa lɔ harɛ nɔ ta te bwa dɛ ba sewa."
18,"But I solemnly promise that you, your wife, your sons, and your daughters-in-law will be kept safe in the boat.","N ne hɛɛ fɔwɛ fɔwee, ásɛ he kpɔ he haah ne he bibaala, ne ba ɡe haahna bwa jo daka la bini dɛ́ ja he nɛ."
20,"Take into the boat with you a male and a female of every kind of animal and bird, as well as a male and a female of every reptile. I don't want them to be destroyed.","Jumbii bwa ne ola ne kwaa aa dɛ tuuɡi tea ta, ne anɔ la aa dɛ huuh harɛ nɔ ta bwa anɛnɛ, onnee ne ombal ɛɛ ba he bee he lawa do daka la bini, ɡɛ aa ɛ ásɛ a bini bɛlbwa mun bɛ he."
21,Store up enough food both for yourself and for them.,Ásɛ dɛ nyin he ne kwaa la bwa kondikwaa do daka la bini.”
1,"The Lord told Noah: Take your whole family with you into the boat, because you are the only one on this earth who pleases me.","Korowii ŋɔ Nowa be ŋɔ, “He ne he bii ne he bii haahna bwa ka jo daka la bini. N nao kɛŋɔ harɛ nɔ ta, he ɡboo ɛ nɛn he wa aa toɡra."
2,Take seven pairs of every kind of animal that can be used for sacrifice and one pair of all others.,"Kpɔ ola bwa soo siwi maa wola an kie bele anuanɛ, a bini bɛlbwa onnee ne bal kaa daka la bini, ásɛ ola bwa soo siwi maa kia ɡe bɛlbwa beŋkpoŋ, onnee ne ombal."
3,Also take seven pairs of every kind of bird with you. Do this so there will always be animals and birds on the earth.,"Jumbii ɡe, he kpɔ bele anuanɛ, onnee ne ombal. N dɛ nyin kɛ he ɛ ɡɛ maa baɡla nɔ, ásɛ a bini bɛlbwa soo siwi mun bɛ he, dɛ́ won ya kerekere."
4,Seven days from now I will send rain that will last for,"Le fini dɛɛ kaa o yawanyoa, n dɛ ba ɡela bwaala nɛ kohona, waa ɡel bwa tɔpera fifraanaarɛ, dɛ́ chɔɡ komɛlbwa maa tao.”"
9,He obeyed God and took a male and a female of each kind of animal and bird into the boat with him.,anneena ne ambala bwa ja Nowa nɛ dɛ jo daka la bini ɡɛ Korowii aa doo la.
10,Seven days later a flood began to cover the earth.,"Tɔpera anuanɛ la habɔɔ la, nee la suu dɛ ba bɔle harɛ la bobɛlbwa."
13,"On that day Noah and his wife went into the boat with their three sons, Shem, Ham, and Japheth, and their wives.","Awola bwaala la aa pa mun laanee Nowa ne o haah ne ba bii batoro, Sɛm ne Ham ne Jafɛt dɛ ba ɡe haahna bwa ka jo daka la bini."
15,"Noah took a male and a female of every living creature with him,","Korowii kontaala te bɛlbwa, anneena ne ambalaa ja Nowa nɛ dɛ jo daka la bini,"
16,"just as God had told him to do. And when they were all in the boat, the Lord closed the door.",ɡɛ Korowii aa do Nowa la. Asɛ Korowii laa doonyoa waa ŋɔa Nowa forɛ daka la ta la ɡbera laa tɔ o nɛ.
20,"Finally, the mighty flood was so deep that even the highest mountain peaks were about seven meters below the surface of the water.",O suu dɛ ka tel kɛ waa bɔle bwejena ta asɛ dɛ ɡwaala a ka tama á ɛ naɡale fifraanɛ dɛ atoro kwara.
21,"Not a bird, animal, reptile, or human was left alive anywhere on earth.","Korowii kontaala bwa, nɛwɛnyina ne ola, ne kwaa aa dɛ tuuɡi tea ta, ne anɔ la aa dɛ huuh, dɛ jumbii bwaa serewa."
23,The Lord destroyed everything that breathed. Nothing was left alive except Noah and the others in the boat.,Korowii chɔɡ hweera kwaa bwa aa lɔ harɛ nɔ ta.
24,"A hundred fifty days later, the water started going down.",Nee la suu dɛ dɔ tɔpera lafa fifraanue dɛ o ta kan ɡɛ.
1,"God did not forget about Noah and the animals with him in the boat. So God made a wind blow, and the water started going down.","Anɔ bwa habɔɔ la, Korowii ta Nowa ne kpɔɡ bini ola, ne kondɛɛra bwa aa ja o nɛɛ dɛ jo daka la bini la waa soɛh. O ɡelɔ peu ta asɛ nee la ɛɛ hweeh."
2,"God stopped up the places where the water had been gushing out from under the earth. He also closed up the sky, and the rain stopped.","Bobɛlbwa nee aa bula dɛɛ le harɛ bwa tɔɔɡɔ, asɛ nyundua bwa ɡe tɔɔɡe, bwaala ɡel nɛɛ."
4,"Then on the seventeenth day of the seventh month of the year, the boat came to rest somewhere in the Ararat mountains.","Asɛ korobinuanɛ tɔpera fi dɛ anuanɛ ta la, daka la ka che Ararat Bwejen ta."
5,"The water kept going down, and the mountain tops could be seen on the first day of the tenth month.","Nee la hweehrɔ ɡɛ aaa, asɛ korobie fi tɔpere waa tɔ sie la ta la, dɛ o le bwejena dor asɛ baa naa."
7,"Forty days later Noah opened a window to send out a raven, but it kept flying around until the water had dried up.",asɛ o ɡel ɡaahɡaah le dɛ kaa ɡaaɡe soŋnibɔr dɛ ka tel saŋ nee la aa baa hweeh kwaraa.
8,"Noah wanted to find out if the water had gone down, so he sent out a dove.",Anee o ɡel kweah bɛl ɡe le dɛ́ la ka na dɛ nee la hweehrɔ harɛpɛɛ chɔ kɛɛ?
9,"Deep water was still everywhere, and when the dove could not find a place to land, it flew back to the boat. Then Noah held out his hand and helped it back in.","Waa lea kaa la, o ta nakpatiɡri bɔr bobɛlbwa ka dɔe. Dɛ nee la ta bɔle harɛ bwa, asɛ o berɛ ba joŋi daka la ta, asɛ Nowa lawɔ do o be daka la bini."
10,Seven days later Noah sent the dove out again.,"Aa baa dɔ tɔpera anuanɛ la, o berɔ tomɛ kweah la."
11,"It returned in the evening, holding in its beak a green leaf from an olive tree. Noah knew the water was finally going down.","Waa lea dɛ kaa la, o kaa ba jɔmɔra dɛ daa bɛl papo-lwɛɛ faɡɛ o nyoa kɛŋɔ som papoo ken. Belaa Nowa na kɛŋɔ nee la hweehrɔ tama dɛ le harɛ ta."
12,"He waited seven more days before sending the dove out again, and this time it did not return.","A tɔpera anuanɛ ta la, o berɔ ɡel kweah le ja, asɛ waa kaala la, o ta o be balɛ kpa."
14,"By the twenty-seventh day of the second month, the earth was completely dry.","Korobinɛɛte tɔpera fifraanaarɛ dɛ anue ta la, dɛ harɛ ta bobɛlbwa hwaahrɔ."
15,"God said to Noah,","Ate, Korowii ŋɔ Nowa be ŋɔ,"
16,"“You, your wife, your sons, and your daughters-in-law may now leave the boat.","“Lawɛ he haah ne he bii, ne ba ɡe haahna le daka la bini."
18,"After Noah and his family had left the boat,","Asɛ Nowa ne o haah ne o bii, ne ba ɡe haahna le daka la bini."
20,Noah built an altar where he could offer sacrifices to the Lord. Then he offered on the altar one of each kind of animal and bird that could be used for a sacrifice.,"Nowa pa bwea dawɛ dɔŋa nɛ, asɛ dɛ lawɛ ola ne jumbii Korowii aa ŋɔa bá di la bini beŋkpoŋa, dɛ kpoora dɛ fuah ɛ saraha kon la ta, dɛ kpɔ jam Korowii."
21,"The smell of the burning offering pleased the Lord, and he said: Never again will I punish the earth for the sinful things its people do. All of them have evil thoughts from the time they are young, but I will never destroy everything that breathes, as I did this time.","Ola baa fuah la sɔɔh do Korowii som kohona asɛ o ŋɔ, “Nɛwɛnyini le o wechɔɡa ne o bechale saŋ, anomanta, maa nɛwɛnyina ne komɛlbwa maa taa chɔɡ ɡɛ maa tɔ sie chɔɡ bane la kpa.”"
22,"As long as the earth remains, there will be planting and harvest, cold and heat; winter and summer, day and night.","Korowii berɔ ŋɔ, “Harɛ ta aa lole nɔ, ɡɛɛ kwaa dui ne a koma ne bɔwɔb ne waa saŋ ɛɛ ba le doe, ɡɛɛ bwaala ne lɔmɔɡa saŋ, ne webaŋa ne jwaana bwa ɛɛ ba le doe.”"
1,"God said to Noah and his sons: I am giving you my blessing. Have a lot of children and grandchildren, so people will live everywhere on this earth.","Asɛ Korowii swee andɛɛɡa tɛ Nowa ne o bii dɛ ŋɔ, “Hé loɡle bii kohona dɛ́ ya dɛ́ warɛ do harɛ nɔ ta bobɛlbwa."
2,"All animals, birds, reptiles, and fish will be afraid of you. I have placed them under your control,","N kpɔ ola ne jumbii aa dɛ ɡah nyundua, ne kwaa aa dɛ tuuɡi tea ta, ne anɔ la aa dɛ huuh, ne pɛŋa bwa do he nɔn ta, ásɛ a bwa ɛɛ ɔmɛ heya."
3,"and I have given them to you for food. From now on, you may eat them, as well as the green plants that you have always eaten.","Hɛ́ɛ won di a ɡɛ ola a siwi aa lole la, hɛ́ɛ wonoo kpoora di. Gɛ maa tɛ heyaa papooni, asɛ a ɛ kondikwaa tɛ heyaa la, ɡɛɛ n kpɔ a ɡe dɛɛ tɛ heya."
4,"But life is in the blood, and you must not eat any meat that still has blood in it.","Kɛ he bɛ konlale di, dɛkalkɛ o sewɔ ta baŋa. Komɛlbwa mkpa lɔ o chal ta."
6,"I created humans to be like me, and I will punish any animal or person that takes a human life. If an animal kills someone, that animal must die. And if a person takes the life of another, that person must be put to death.","Nomɛlbwa waa kpo o dɔŋ la, ɡɛɛ o dɔŋ bɛl ɡe ɛɛ ba o kpoe, dɛkalkɛ ɡɛ Korowii aa doa laanee o ta nɛwɛnyini."
7,"I want you and your descendants to have many children, so people will live everywhere on earth.","Hé loɡle bii, ásɛ dɛ ya warɛ kohona, ásɛ he naanar su harɛ nɔ ta bobɛlbwa.”"
8,"Again, God said to Noah and his sons:","Anee Korowii ŋɔ Nowa ne o bii baa ja o nɛɛ la be ŋɔ,"
9,I am going to make a solemn promise to you and to everyone who will live after you.,"“Taraken n ne hen, ne he naanar dɛ ba fɔo fɔwa,"
11,I promise every living creature that the earth and those living on it will never again be destroyed by a flood.,"Waa aa lɔ n ne he fɔo nɔ ta laanee kɛŋɔ, saŋkama bɛlbwa toole mɛɛ ba ɡela nee su dɛ́ ba chɔɡ kontaala bɛlbwa kpa, ásɛ nee bɛlbwa ɡe aa won su kohona dɛ́ chɔɡ harɛ nɔ.”"
13,The rainbow that I have put in the sky will be my sign to you and to every living creature on earth. It will remind you that I will keep this promise forever.,"Mɛɛ ɡeloo n bwaala deŋɡare do nyundua baama bini, dɛɛ baɡle fɔo n ne haa fɔwa harɛ nɔ ta la."
14,"When I send clouds over the earth, and a rainbow appears in the sky,","Dɛ baama baa tɔ bobɛlbwa, asɛ bwaala deŋɡare le a bini naa,"
15,I will remember my promise to you and to all other living creatures. Never again will I let floodwaters destroy all life.,a taa mɛ ba fɔo la n ne hen ne hweera kwaa bwa soo siwi aa fɔwa la nae. Aa won ba kɛ nee ɛɛ ba suu dɛ́ ba chɔɡ kontaale bɛlbwa kpa.
16,"When I see the rainbow in the sky, I will always remember the promise that I have made to every living creature.","Saŋ bɛlbwa, dɛ bwaala deŋɡare baa le baama bini naa, a taa mɛɛ ba nae dɛ́ lii fɔo la n ne hweera kwaa bwaa fɔwa harɛ nɔ ta la.”"
17,The rainbow will be the sign of that solemn promise. Noah and His Family,"Anomanta, Korowii ŋɔ Nowa be ŋɔ, “N bwaala deŋɡare nɔɔ dɛ́ baɡle kɛ n ne hweera kwaa bwa fɔwɛ fɔo harɛ nɔ ta.” Nowa ne o bibaala wa"
18,"Noah and his sons, Shem, Ham, and Japheth, left the boat. Ham later had a son named Canaan.",Nowa bibaala baa ja o nɛɛ dɛ le ɡbera la bini laanee Sɛm ne Ham dɛ Jafɛt. Dɛ Ham bibaa sɔne Keenan.
19,All people on earth are descendants of Noah's three sons.,"Banɔɔ Nowa bibaala batoro la, asɛ a che ba nɛɛ nɛwɛnyina warɛ harɛ nɔ ta la."
20,Noah farmed the land and was the first to plant a vineyard.,"Dɛ Nowa dɛ parɛ. Onee pa mun parɛ daa koo, dɛ du daa ane ba kpɔ a nɔna dɛɛ ɛ sen."
21,One day he got drunk and was lying naked in his tent.,"Waa kpɔ ane ɛ sen dɛ nyɔ la, o dɛɛrɔ dɛ ka chɔ mumɡbal o dea."
22,"Ham entered the tent and saw him naked, then went back outside and told his brothers.","Asɛ o bibaa Ham, waa ɛ Keenan mɛɛ la, na kɛ o mɛɛ chɔ mumɡbal, asɛ o le dɛ ka taa baɡle o bala banɛ la."
23,"Shem and Japheth put a robe over their shoulders and walked backwards into the tent. Without looking at their father, they placed it over his body.","Belaa Sɛm ne Jafɛt kpɔ yal, asɛ dɛ ka paɡri bɔle ba vaama ta, dɛ valɛ mumur, dɛ kpɔ yal la ka tɔ ba mɛɛ. Baa wola nyin kɛ ba siwi na ba mɛɛ mumɡbal la waa ba berɛ ba habɔɔ chaɡɔ dɛ kpɔ yal la ka tɔɔ la."
25,"he said, “I now put a curse on Canaan! He will be the lowest slave of his brothers.","Asɛ o ŋɔ, “Bwɛɛlɛ Keenan! Hɛɛ ɛ yomii, dɛ́ do he dɔɔranar lɔɡa.”"
26,I ask the Lord my God to bless Shem and make Canaan his slave.,"Asɛ o berɛ ŋɔ, “Hé kpɛɛ Korowii Sɛm aa dɛ tomɔ, Keenan ɛɛ tomɛ Sɛmii."
27,I pray God will give Japheth more and more land and let him take over the territory of Shem. May Canaan be his slave.”,"Kórowii tɛ Jafɛt naanar kohona, ba ne Sɛm bwa pɛ so bobeŋkpoŋ! Keenan ɛɛ ɛ yomii do Jafɛt lɔɡa dɛɛ tomɔ.”"
29,and died at the age of,"Waa baa sewɛ la, dɛ o di bene lafraanuanaarɛ fifraanue."
1,"After the flood Shem, Ham, and Japheth had many descendants. The Descendants of Japheth","Kenii Nowa bibaala Sɛm ne Ham dɛ Jafɛt waa do. Nee la aa sua dɛ hweeh la, ba bwa loɡle bibaala."
1,"At first everyone spoke the same language,","Wubwa la, dɛ nɛwɛnyina bwa fa ɛ beŋkpoŋ dɛɛ bol wobol beŋkpoŋ."
2,"but after some of them moved from the east and settled in Babylonia,","Ba iro dɛ ɡaaɡe wee leebɔr dɛ ka le Babelɔn tena deŋɡarere harɛ waa chɔa kaa ta, dɛ ka so bela."
4,"they said: Let's build a city with a tower that reaches to the sky! We'll use hard bricks and tar instead of stone and mortar. We'll become famous, and we won't be scattered all over the world.","Belaa ba yerɛ dɔŋa dɛ ŋɔ, “Amɔ hé ɡel ya pɛ nyoa, dɛ́ vɔrɔwe bwɛjen dɛ́ ma dejaŋ o ka tel nyundujaɡla, ásɛ a ɛ sɔn tɛ yaa ya bɛ lɔ peɡre harɛ nɔ ta.”"
5,"But when the Lord came down to look at the city and the tower,",Asɛ Korowii tu ba harɛ dɛ ba na bwɛjen la ne dejaŋ nɛwɛnyina aa dɛ ma la ɡɛ waa kaa nyundua.
6,he said: These people are working together because they all speak the same language. This is just the beginning. Soon they will be able to do anything they want.,"Anee o ŋɔ, “Dɛ nɛnsiwi beŋkpoŋ ne wobol beŋkpoŋ nɛra soɡe harɛ nɔ ta, asɛ dɛ dɔ nyopɛo dɛ den won ɛ anɔ bwa ken tenaa, ate aa biɡri bɛlbwa komɛlbwa toole bá ŋɔ baa ɛɔ baa wola won ɛ.”"
7,"Let's go down and confuse them! We'll make them speak different languages, and they won't be able to understand each other.","Korowii aa bera kaa nyundua la, o ŋɔ, “Amɔ hé ɡel ya tu kaa harɛ ta ásɛ dɛ ka beɡre ba wobol, ásɛ bane kapa bɛ ba dɔŋa wobol no kpa.”"
9,"So the people had to stop building the city, because the Lord confused their language and scattered them all over the earth. That's how the city of Babel got its name. The Descendants of Shem","Gɛɛ a ɛ baa yerɛ bwɛjen la Babelɔn, o munii kɛŋɔ kooraŋkoora, dɛkalkɛŋɔ belaa Korowii ka koɡre nɛra wobol asɛ bɛlbwa dɔ o wobol korɛ, asɛ dɛ lɔ ba peɡre harɛ nɔ ta bobɛlbwa. Sem naanar wa"
11,"Two years after the flood, when Shem was","A habɔɔ la, o berɔ so bene lafraanue, dɛ lolɛ bibaala ne haahna bane ɡe."
13,Arpachshad had more children and died at the age of,"A habɔɔ la, o berɔ so bene lafraanaarɛ dɛ atoro, dɛ lolɛ bibaala ne haahna bane ɡe."
15,Shelah had more children and died at the age of,"A habɔɔ la, o berɔ so bene lafraanaarɛ dɛ atoro, dɛ lolɛ bibaala ne bihaahna bane ɡe."
17,Eber had more children and died at the age of,"A habɔɔ la, o berɔ so bene lafraanaarɛ fifraatoro, dɛ lolɛ bibaala ne bihaahna bane ɡe."
19,Peleg had more children and died at the age of,"A habɔɔ la, o berɔ so bene lafraanɛ dɛ anuanaarɛ, dɛ lolɛ bibaala ne bihaahna bane ɡe."
21,Reu had more children and died at the age of,"A habɔɔ la, o berɔ so bene lafraanɛ dɛ anuanɛ, dɛ lolɛ bibaala ne bihaahna bane ɡe."
23,Serug had more children and died at the age of,"A habɔɔ la, o berɔ so bene lafraanɛ, dɛ lolɛ bibaala ne bihaahna bane ɡe."
25,Nahor had more children and died at the age of,"A habɔɔ, la o berɔ so bene lafa dɛ fi dɛ anuanaarɛ, dɛ lolɛ bibaala ne bihaahna bane ɡe."
31,"Terah decided to move from Ur to the land of Canaan. He took along Abram and Sarai and his grandson Lot, the son of Haran. But when they came to the city of Haran, they settled there instead.","Asɛ Tɛɛra kpɔ o bie Abram, ne o bibaa Haaran ɡe bibaa Lɔt, ne Sarai waa ɛ o hela dɛ ɛ o bibaa Abram haah la. Ba le Ur waa lɔ Kaldea harɛ ta la ŋɔ ba dɛ kaa Keenan harɛ ta. Baa bera ba tel Haran harɛ ta la, ba soɡe bela."
1,"The Lord said to Abram: Leave your country, your family, and your relatives and go to the land that I will show you.","Awola bɛl, Korowii ŋɔ Abram be ŋɔ, “Ir, dɛ́ le harɛ haa soɡe o ta la ta, ásɛ dɛ bɛ he nɛra dawɛ, bɛ he mɛɛ buse nɛra ɡe dawɛ, dɛ́ kaa harɛ maa dɛ ba he baɡla nɔ ta."
2,I will bless you and make your descendants into a great nation. You will become famous and be a blessing to others.,"Mɛɛ ɡeloo he mun ya, dɛ́ warɛ su harɛ ta bwa, ásɛ dɛ tɛɛ hɛɛra. Mɛɛ ɡeloo he sɔn le ásɛ a che he nɛɛ nɛwɛnyina dɔ andɛɛɡa."
3,"I will bless those who bless you, but I will put a curse on anyone who puts a curse on you. Everyone on earth will be blessed because of you.","Mɛɛ cha nɛra la baa soŋe andɛɛɡa dɛɛ tɛɛ la. Nomɛlbwa waa taahnee la, ɡɛɛ mɛɛ ba o ɡe taahna, ásɛ a che he nɛ nɛwɛnyini bwa dɔ andɛɛɡa.”"
